country,country_code,city,begin_postal,end_postal,parcel_pickup_tier,freight_pickup_tier,parcel_delivery_tier,freight_delivery_tier
Argentina,AR,Las Flores,,,B,B,B,B
Argentina,AR,Las Grutas,,,B,B,B,B
Argentina,AR,Las Palmitas,,,B,B,B,B
Argentina,AR,Las Penas,,,B,B,B,B
Argentina,AR,Las Perdices,,,B,B,B,B
Argentina,AR,Las Plumas,,,B,B,B,B
Argentina,AR,Las Rosas,,,B,B,B,B
Argentina,AR,Las Tapias,,,B,B,B,B
Argentina,AR,Las Toninas,,,B,B,B,B
Argentina,AR,Las Toscas,,,B,B,B,B
Argentina,AR,Las Varas,,,B,B,B,B
Argentina,AR,Las Varillas,,,B,B,B,B
Argentina,AR,Lastenia,,,B,B,B,B
Argentina,AR,Leandro N. Alem,,,B,B,B,B
Argentina,AR,Leones,,,B,B,B,B
Argentina,AR,Leubuco,,,B,B,B,B
Argentina,AR,Libano,,,B,B,B,B
Argentina,AR,Libertador General San Martin,,,B,B,B,B
Argentina,AR,Liebig,,,B,B,B,B
Argentina,AR,Lincoln,,,B,B,B,B
Argentina,AR,Llao Llao,,,B,B,B,B
Argentina,AR,Loberia,,,B,B,B,B
Argentina,AR,Lobos,,,B,B,B,B
Argentina,AR,Loma Alta,,,B,B,B,B
Argentina,AR,Loma Negra,,,B,B,B,B
Argentina,AR,Lomas De La Carolina,,,B,B,B,B
Argentina,AR,Lonquimay,,,B,B,B,B
Argentina,AR,Lopez,,,B,B,B,B
Argentina,AR,Los Alamos,,,B,B,B,B
Argentina,AR,Los Antiguos,,,B,B,B,B
Argentina,AR,Los Caldenes,,,B,B,B,B
Argentina,AR,Los Cerrillos,,,B,B,B,B
Argentina,AR,Los Cerros,,,B,B,B,B
Argentina,AR,Los Chanares,,,B,B,B,B
Argentina,AR,Los Condores,,,B,B,B,B
Argentina,AR,Los Indios,,,B,B,B,B
Argentina,AR,Los Molinos,,,B,B,B,B
Argentina,AR,Los Nogales,,,B,B,B,B
Argentina,AR,Los Quirquinchos,,,B,B,B,B
Argentina,AR,Los Surgentes,,,B,B,B,B
Argentina,AR,Los Toldos,,,B,B,B,B
Argentina,AR,Lucas Gonzalez,,,B,B,B,B
Argentina,AR,Lucila Del Mar,,,B,B,B,B
Argentina,AR,Machigasta,,,B,B,B,B
Argentina,AR,Macia,,,B,B,B,B
Argentina,AR,Maciel,,,B,B,B,B
Argentina,AR,Magallanes,,,B,B,B,B
Argentina,AR,Malabrigo,,,B,B,B,B
Argentina,AR,Malargue,,,B,B,B,B
Argentina,AR,Manantial,,,B,B,B,B
Argentina,AR,Manantial De Flores,,,B,B,B,B
Argentina,AR,Manantiales,,,B,B,B,B
Argentina,AR,Manfredi,,,B,B,B,B
Argentina,AR,Manuel Ocampo,,,B,B,B,B
Argentina,AR,Manzone,,,B,B,B,B
Argentina,AR,Mar De Ajo,,,B,B,B,B
Argentina,AR,Mar Del Tuyu,,,B,B,B,B
Argentina,AR,Marcos Juarez,,,B,B,B,B
Argentina,AR,Marcos Paz,,,B,B,B,B
Argentina,AR,Maria Juana,,,B,B,B,B
Argentina,AR,Maria Lucila,,,B,B,B,B
Argentina,AR,Maria P. Moreno,,,B,B,B,B
Argentina,AR,Maria Susana,,,B,B,B,B
Argentina,AR,Mariscal Sucre,,,B,B,B,B
Argentina,AR,Marull,,,B,B,B,B
Argentina,AR,Mauricio Fernandez,,,B,B,B,B
Argentina,AR,Maximo Paz,,,B,B,B,B
Argentina,AR,Mayor Buratovich,,,B,B,B,B
Argentina,AR,Maza,,,B,B,B,B
Argentina,AR,Mecha,,,B,B,B,B
Argentina,AR,Medanos,,,B,B,B,B
Argentina,AR,Media Agua,,,B,B,B,B
Argentina,AR,Melo,,,B,B,B,B
Argentina,AR,Membrillar,,,B,B,B,B
Argentina,AR,Mercedes,,,B,B,B,B
Argentina,AR,Metan,,,B,B,B,B
Argentina,AR,Metan Viejo,,,B,B,B,B
Argentina,AR,Metileo,,,B,B,B,B
Argentina,AR,Micaela Cascallares,,,B,B,B,B
Argentina,AR,Miguel Cane,,,B,B,B,B
Argentina,AR,Miguel Lanus,,,B,B,B,B
Argentina,AR,Mina Clavero,,,B,B,B,B
Argentina,AR,Minelli,,,B,B,B,B
Argentina,AR,Miramar,,,B,B,B,B
Argentina,AR,Miramonte,,,B,B,B,B
Argentina,AR,Monasterio,,,B,B,B,B
Argentina,AR,Monigotes,,,B,B,B,B
Argentina,AR,Monje,,,B,B,B,B
Argentina,AR,Monte Buey,,,B,B,B,B
Argentina,AR,Monte Hermoso,,,B,B,B,B
Argentina,AR,Monte Lena,,,B,B,B,B
Argentina,AR,Monte Nievas,,,B,B,B,B
Argentina,AR,Monte Vera,,,B,B,B,B
Argentina,AR,Montecristo,,,B,B,B,B
Argentina,AR,Montes De Oca,,,B,B,B,B
Argentina,AR,Moores,,,B,B,B,B
Argentina,AR,Morrison,,,B,B,B,B
Argentina,AR,Morteros,,,B,B,B,B
Argentina,AR,Mouras,,,B,B,B,B
Argentina,AR,Mundo Nuevo,,,B,B,B,B
Argentina,AR,Munoz,,,B,B,B,B
Argentina,AR,Murphy,,,B,B,B,B
Argentina,AR,Mutti,,,B,B,B,B
Argentina,AR,Nahuel Ruca,,,B,B,B,B
Argentina,AR,Napaleofu,,,B,B,B,B
Argentina,AR,Naposta,,,B,B,B,B
Argentina,AR,Navarro,,,B,B,B,B
Argentina,AR,Necol Estacion Fcgm,,,B,B,B,B
Argentina,AR,Neuquen,,,B,B,B,B
Argentina,AR,Newton,,,B,B,B,B
Argentina,AR,Nicanor Olivera,,,B,B,B,B
Argentina,AR,Nicolas Levalle,,,B,B,B,B
Argentina,AR,Nieves,,,B,B,B,B
Argentina,AR,Nogoya,,,B,B,B,B
Argentina,AR,Nono,,,B,B,B,B
Argentina,AR,Nueva Galia,,,B,B,B,B
Argentina,AR,Nueva Hermosura,,,B,B,B,B
Argentina,AR,Obera,,,B,B,B,B
Argentina,AR,Ochandio,,,B,B,B,B
Argentina,AR,Olascoaga,,,B,B,B,B
Argentina,AR,Olavarria,,,B,B,B,B
Argentina,AR,Oliveira Cezar,,,B,B,B,B
Argentina,AR,Oliveros,,,B,B,B,B
Argentina,AR,ONCATIVO,,,B,B,B,B
Argentina,AR,Oran,,,B,B,B,B
Argentina,AR,Ordonez,,,B,B,B,B
Argentina,AR,Oriente,,,B,B,B,B
Argentina,AR,Oro Verde,,,B,B,B,B
Argentina,AR,Otamendi,,,B,B,B,B
Argentina,AR,Otono,,,B,B,B,B
Argentina,AR,Pablo Acosta,,,B,B,B,B
Argentina,AR,Pachango,,,B,B,B,B
Argentina,AR,Palacios,,,B,B,B,B
Argentina,AR,Palermo Chico,,,B,B,B,B
Argentina,AR,Parana Bravo,,,B,B,B,B
Argentina,AR,Pardo,,,B,B,B,B
Argentina,AR,Pareditas,,,B,B,B,B
Argentina,AR,Pasco,,,B,B,B,B
Argentina,AR,Paso De Los Libres,,,B,B,B,B
Argentina,AR,Paso Grande,,,B,B,B,B
Argentina,AR,Paso Mayor,,,B,B,B,B
Argentina,AR,Patagones,,,B,B,B,B
Argentina,AR,Pay Carabi,,,B,B,B,B
Argentina,AR,Pedro Lassalle,,,B,B,B,B
Argentina,AR,Pedro Luro,,,B,B,B,B
Argentina,AR,Pedro Vargas,,,B,B,B,B
Argentina,AR,Pehuelches,,,B,B,B,B
Argentina,AR,Pellegrini,,,B,B,B,B
Argentina,AR,Pergamino,,,B,B,B,B
Argentina,AR,Perico,,,B,B,B,B
Argentina,AR,Perito Moreno,,,B,B,B,B
Argentina,AR,Pichincha,,,B,B,B,B
Argentina,AR,Pico Truncado,,,B,B,B,B
Argentina,AR,Piedra Blanca,,,B,B,B,B
Argentina,AR,Piedra Del Aguila,,,B,B,B,B
Argentina,AR,Pieres,,,B,B,B,B
Argentina,AR,Pierini,,,B,B,B,B
Argentina,AR,Pigue,,,B,B,B,B
Argentina,AR,Pinamar,,,B,B,B,B
Argentina,AR,Pinto,,,B,B,B,B
Argentina,AR,Pipinas,,,B,B,B,B
Argentina,AR,Pirovano,,,B,B,B,B
Argentina,AR,Plottier,,,B,B,B,B
Argentina,AR,Pocitos,,,B,B,B,B
Argentina,AR,Pontaut,,,B,B,B,B
Argentina,AR,Pontevedra,,,B,B,B,B
Argentina,AR,Posadas,,,B,B,B,B
Argentina,AR,Posito,,,B,B,B,B
Argentina,AR,Posito-Rinconada,,,B,B,B,B
Argentina,AR,Pozo Del Molle,,,B,B,B,B
Argentina,AR,Presidente Quintana,,,B,B,B,B
Argentina,AR,Primera Junta,,,B,B,B,B
Argentina,AR,Puan,,,B,B,B,B
Argentina,AR,Pueblo M Torres,,,B,B,B,B
Argentina,AR,Pueblo Munoz,,,B,B,B,B
Argentina,AR,Pueblo San Jose,,,B,B,B,B
Argentina,AR,Puerta Colorada,,,B,B,B,B
Argentina,AR,Puerto Belgrano,,,B,B,B,B
Argentina,AR,Puerto Deseado,,,B,B,B,B
Argentina,AR,Puerto Esperanza,,,B,B,B,B
Argentina,AR,Puerto Iguazu,,,B,B,B,B
Argentina,AR,Puerto Libertad,,,B,B,B,B
Argentina,AR,Puerto Madryn,,,B,B,B,B
Argentina,AR,Puerto Pinares,,,B,B,B,B
Argentina,AR,Puerto Piramides,,,B,B,B,B
Argentina,AR,Puerto Rosales,,,B,B,B,B
Argentina,AR,Puerto San Antonio Este,,,B,B,B,B
Argentina,AR,Puerto San Julian,,,B,B,B,B
Argentina,AR,Puerto Santa Cruz,,,B,B,B,B
Argentina,AR,Puerto Tirol,,,B,B,B,B
Argentina,AR,Pujato,,,B,B,B,B
Argentina,AR,Pujol,,,B,B,B,B
Argentina,AR,Punta Alta,,,B,B,B,B
Argentina,AR,Punta Indio,,,B,B,B,B
Argentina,AR,Punta Lara,,,B,B,B,B
Argentina,AR,Quemu Quemu,,,B,B,B,B
Argentina,AR,Quenuma,,,B,B,B,B
Argentina,AR,Quequen,,,B,B,B,B
Argentina,AR,Quinihual Estacion,,,B,B,B,B
Argentina,AR,Quirno Costa,,,B,B,B,B
Argentina,AR,Quiroga,,,B,B,B,B
Argentina,AR,Quitilipi,,,B,B,B,B
Argentina,AR,Rada Tilly,,,B,B,B,B
Argentina,AR,Rafael Calzada,,,B,B,B,B
Argentina,AR,Rafael Castillo,,,B,B,B,B
Argentina,AR,Rafaela,,,B,B,B,B
Argentina,AR,Ramon Santamarina,,,B,B,B,B
Argentina,AR,Rauch,,,B,B,B,B
Argentina,AR,Real Del Padre,,,B,B,B,B
Argentina,AR,Realico,,,B,B,B,B
Argentina,AR,Recalde,,,B,B,B,B
Argentina,AR,Reconquista,,,B,B,B,B
Argentina,AR,Resistencia,,,B,B,B,B
Argentina,AR,Retiro San Pablo,,,B,B,B,B
Argentina,AR,Rincon De Los Sauces,,,B,B,B,B
Argentina,AR,Rio Ceballos,,,B,B,B,B
Argentina,AR,Rio Colorado,,,B,B,B,B
Argentina,AR,RIO CUARTO,,,B,B,B,B
Argentina,AR,Rio Gallegos,,,B,B,B,B
Argentina,AR,Rio Grande,,,B,B,B,B
Argentina,AR,Rio Mayo,,,B,B,B,B
Argentina,AR,Rio Primero,,,B,B,B,B
Argentina,AR,Rio Seco,,,B,B,B,B
Argentina,AR,Rio Segundo,,,B,B,B,B
Argentina,AR,Rio Tala,,,B,B,B,B
Argentina,AR,Rio Tercero,,,B,B,B,B
Argentina,AR,Rio Turbio,,,B,B,B,B
Argentina,AR,Rivera,,,B,B,B,B
Argentina,AR,Rodolfo Iselin,,,B,B,B,B
Argentina,AR,Rojas,,,B,B,B,B
Argentina,AR,Romang,,,B,B,B,B
Argentina,AR,Roque Perez,,,B,B,B,B
Argentina,AR,Rosario De La Frontera,,,B,B,B,B
Argentina,AR,Rosario De Lerma,,,B,B,B,B
Argentina,AR,Rosario Del Tala,,,B,B,B,B
Argentina,AR,Rosas,,,B,B,B,B
Argentina,AR,Rufino,,,B,B,B,B
Argentina,AR,Russel,,,B,B,B,B
Argentina,AR,Saldungaray,,,B,B,B,B
Argentina,AR,Salina De Piedra,,,B,B,B,B
Argentina,AR,Saliquelo,,,B,B,B,B
Argentina,AR,Salliquero,,,B,B,B,B
Argentina,AR,Salsipuedes,,,B,B,B,B
Argentina,AR,Salta,,,B,B,B,B
Argentina,AR,Salto,,,B,B,B,B
Argentina,AR,Samborombon,,,B,B,B,B
Argentina,AR,Sampacho,,,B,B,B,B
Argentina,AR,San Adolfo,,,B,B,B,B
Argentina,AR,San Alberto,,,B,B,B,B
Argentina,AR,San Andres De Giles,,,B,B,B,B
Argentina,AR,San Antonio De Areco,,,B,B,B,B
Argentina,AR,San Antonio Oeste,,,B,B,B,B
Argentina,AR,San Basilio,,,B,B,B,B
Argentina,AR,San Benito,,,B,B,B,B
Argentina,AR,San Bernardo,,,B,B,B,B
Argentina,AR,San Bernardo Del Tuyu,,,B,B,B,B
Argentina,AR,San Cala,,,B,B,B,B
Argentina,AR,San Carlos De Bariloche,,,B,B,B,B
Argentina,AR,San Carlos De Buena Vista,,,B,B,B,B
Argentina,AR,San Cayetano,,,B,B,B,B
Argentina,AR,San Clemente,,,B,B,B,B
Argentina,AR,San Clemente Del Tuyu,,,B,B,B,B
Argentina,AR,San Cornelio,,,B,B,B,B
Argentina,AR,San Cristobal,,,B,B,B,B
Argentina,AR,San Ernesto,,,B,B,B,B
Argentina,AR,San Eugenio,,,B,B,B,B
Argentina,AR,San Federico,,,B,B,B,B
Argentina,AR,San Fermin,,,B,B,B,B
Argentina,AR,San Francisco,,,B,B,B,B
Argentina,AR,San Genaro Norte,,,B,B,B,B
Argentina,AR,San German,,,B,B,B,B
Argentina,AR,San Gregorio Norte,,,B,B,B,B
Argentina,AR,San Guillermo,,,B,B,B,B
Argentina,AR,San Javier,,,B,B,B,B
Argentina,AR,San Jeronimo Sud,,,B,B,B,B
Argentina,AR,San Jorge,,,B,B,B,B
Argentina,AR,San Jose De La Esquina,,,B,B,B,B
Argentina,AR,San Luis,,,B,B,B,B
Argentina,AR,San Marcos Sud,,,B,B,B,B
Argentina,AR,San Martin De Las Escobas,,,B,B,B,B
Argentina,AR,San Martin De Los Andes,,,B,B,B,B
Argentina,AR,San Martin De Tours,,,B,B,B,B
Argentina,AR,San Mayol,,,B,B,B,B
Argentina,AR,San Miguel De Tucuman,,,B,B,B,B
Argentina,AR,San Miguel Del Monte,,,B,B,B,B
Argentina,AR,San Nicolas,,,B,B,B,B
Argentina,AR,San Pablo,,,B,B,B,B
Argentina,AR,San Pascual,,,B,B,B,B
Argentina,AR,San Pedro,,,B,B,B,B
Argentina,AR,San Rafael,,,B,B,B,B
Argentina,AR,San Roman,,,B,B,B,B
Argentina,AR,San Salvador,,,B,B,B,B
Argentina,AR,San Salvador De Jujuy,,,B,B,B,B
Argentina,AR,San Sebastian,,,B,B,B,B
Argentina,AR,San Vicente,,,B,B,B,B
Argentina,AR,Sanatorio Santa Maria,,,B,B,B,B
Argentina,AR,Sancti Spiritu,,,B,B,B,B
Argentina,AR,Sanford,,,B,B,B,B
Argentina,AR,Sansinena,,,B,B,B,B
Argentina,AR,Santa Cecilia Norte,,,B,B,B,B
Argentina,AR,Santa Clara Del Mar,,,B,B,B,B
Argentina,AR,Santa Elena,,,B,B,B,B
Argentina,AR,Santa Isabel,,,B,B,B,B
Argentina,AR,Santa Regina,,,B,B,B,B
Argentina,AR,Santa Rosa,,,B,B,B,B
Argentina,AR,Santa Rosa De Calamuchita,,,B,B,B,B
Argentina,AR,Santa Rosa De Rio Primero,,,B,B,B,B
Argentina,AR,Santa Teresita,,,B,B,B,B
Argentina,AR,Santiago Del Estero,,,B,B,B,B
Argentina,AR,Santo Pippo,,,B,B,B,B
Argentina,AR,Santo Tomas Chico,,,B,B,B,B
Argentina,AR,Santo Tome,,,B,B,B,B
Argentina,AR,Sastre,,,B,B,B,B
Argentina,AR,Saturnino M.Laspiur,,,B,B,B,B
Argentina,AR,Sauce Chico,,,B,B,B,B
Argentina,AR,Sauce Viejo,,,B,B,B,B
Argentina,AR,Serodino,,,B,B,B,B
Argentina,AR,Serrano,,,B,B,B,B
Argentina,AR,Sierra De Los Padres,,,B,B,B,B
Argentina,AR,Sierra Grande,,,B,B,B,B
Argentina,AR,Sierras Bayas,,,B,B,B,B
Argentina,AR,Sinsacate,,,B,B,B,B
Argentina,AR,Solis,,,B,B,B,B
Argentina,AR,Spurr,,,B,B,B,B
Argentina,AR,Stroeder,,,B,B,B,B
Argentina,AR,Sucre,,,B,B,B,B
Argentina,AR,Suipacha,,,B,B,B,B
Argentina,AR,Sumalao,,,B,B,B,B
Argentina,AR,Sunchales,,,B,B,B,B
Argentina,AR,Tacuarendi,,,B,B,B,B
Argentina,AR,Tacural,,,B,B,B,B
Argentina,AR,Tafi Viejo,,,B,B,B,B
Argentina,AR,Tajamares,,,B,B,B,B
Argentina,AR,Tandil,,,B,B,B,B
Argentina,AR,Tartagal,,,B,B,B,B
Argentina,AR,Teniente Origone,,,B,B,B,B
Argentina,AR,Teodolina,,,B,B,B,B
Argentina,AR,Termas Del Rio Hondo,,,B,B,B,B
Argentina,AR,Thames,,,B,B,B,B
Argentina,AR,Timbues,,,B,B,B,B
Argentina,AR,Tinogasta,,,B,B,B,B
Argentina,AR,Tio Pujio,,,B,B,B,B
Argentina,AR,Todd,,,B,B,B,B
Argentina,AR,TOLEDO,,,B,B,B,B
Argentina,AR,Tolhuin,,,B,B,B,B
Argentina,AR,Tornquist,,,B,B,B,B
Argentina,AR,Toro,,,B,B,B,B
Argentina,AR,Torquinst,,,B,B,B,B
Argentina,AR,Torres,,,B,B,B,B
Argentina,AR,Totoras,,,B,B,B,B
Argentina,AR,Traill,,,B,B,B,B
Argentina,AR,Trelew,,,B,B,B,B
Argentina,AR,Trenque Lauquen,,,B,B,B,B
Argentina,AR,Tres Algarrobas,,,B,B,B,B
Argentina,AR,Tres Arroyos,,,B,B,B,B
Argentina,AR,Tres De Mayo,,,B,B,B,B
Argentina,AR,Tres Esquinas,,,B,B,B,B
Argentina,AR,Tres Sargentos,,,B,B,B,B
Argentina,AR,Trigales,,,B,B,B,B
Argentina,AR,Tronge,,,B,B,B,B
Argentina,AR,Tucuman,,,B,B,B,B
Argentina,AR,Tuyuti,,,B,B,B,B
Argentina,AR,Union,,,B,B,B,B
Argentina,AR,Unquillo,,,B,B,B,B
Argentina,AR,Uribelarrea,,,B,B,B,B
Argentina,AR,Uriburu,,,B,B,B,B
Argentina,AR,Urquiza,,,B,B,B,B
Argentina,AR,Ushuaia,,,B,B,B,B
Argentina,AR,Uzcudum,,,B,B,B,B
Argentina,AR,Valdes,,,B,B,B,B
Argentina,AR,Valentin Gomez,,,B,B,B,B
Argentina,AR,Valentina Sur,,,B,B,B,B
Argentina,AR,Valeria Del Mar,,,B,B,B,B
Argentina,AR,Valle De Las Lenas,,,B,B,B,B
Argentina,AR,Valle Viejo,,,B,B,B,B
Argentina,AR,Vallimanca,,,B,B,B,B
Argentina,AR,Vedia,,,B,B,B,B
Argentina,AR,Velloso,,,B,B,B,B
Argentina,AR,Venado Tuerto,,,B,B,B,B
Argentina,AR,Venancio,,,B,B,B,B
Argentina,AR,Vera,,,B,B,B,B
Argentina,AR,Vergara,,,B,B,B,B
Argentina,AR,Veronica,,,B,B,B,B
Argentina,AR,Viale,,,B,B,B,B
Argentina,AR,Victoria,,,B,B,B,B
Argentina,AR,Victorino De La Plaza,,,B,B,B,B
Argentina,AR,Vicuna Mackena,,,B,B,B,B
Argentina,AR,Viedma,,,B,B,B,B
Argentina,AR,Vieytes,,,B,B,B,B
Argentina,AR,Vila,,,B,B,B,B
Argentina,AR,Vilela,,,B,B,B,B
Argentina,AR,Vilelas,,,B,B,B,B
Argentina,AR,Villa Adriana,,,B,B,B,B
Argentina,AR,Villa Aldeanita,,,B,B,B,B
Argentina,AR,Villa Ana,,,B,B,B,B
Argentina,AR,Villa Angela,,,B,B,B,B
Argentina,AR,Villa Arias,,,B,B,B,B
Argentina,AR,Villa Atuel,,,B,B,B,B
Argentina,AR,Villa Bastias,,,B,B,B,B
Argentina,AR,Villa Berthet,,,B,B,B,B
Argentina,AR,Villa Cacique,,,B,B,B,B
Argentina,AR,Villa Canas,,,B,B,B,B
Argentina,AR,Villa Carola,,,B,B,B,B
Argentina,AR,Villa Carucha,,,B,B,B,B
Argentina,AR,Villa Cassini,,,B,B,B,B
Argentina,AR,Villa Constitucion,,,B,B,B,B
Argentina,AR,Villa Cura Brochero,,,B,B,B,B
Argentina,AR,Villa Del Carmen,,,B,B,B,B
Argentina,AR,Villa Del Dique,,,B,B,B,B
Argentina,AR,Villa Del Rosario,,,B,B,B,B
Argentina,AR,Villa Del Totoral,,,B,B,B,B
Argentina,AR,Villa Dolores,,,B,B,B,B
Argentina,AR,Villa Elisa,,,B,B,B,B
Argentina,AR,Villa Eloisa,,,B,B,B,B
Argentina,AR,Villa Espana,,,B,B,B,B
Argentina,AR,Villa Espil,,,B,B,B,B
Argentina,AR,Villa Esquiu,,,B,B,B,B
Argentina,AR,Villa General Belgrano,,,B,B,B,B
Argentina,AR,Villa Gesell,,,B,B,B,B
Argentina,AR,Villa Giardino,,,B,B,B,B
Argentina,AR,Villa Guillermina,,,B,B,B,B
Argentina,AR,Villa Hermoso,,,B,B,B,B
Argentina,AR,Villa Iris,,,B,B,B,B
Argentina,AR,Villa La Angostura,,,B,B,B,B
Argentina,AR,Villa La Florida,,,B,B,B,B
Argentina,AR,Villa Larca,,,B,B,B,B
Argentina,AR,Villa Lia,,,B,B,B,B
Argentina,AR,Villa Longa,,,B,B,B,B
Argentina,AR,Villa Marcos Paz,,,B,B,B,B
Argentina,AR,VILLA MARIA,,,B,B,B,B
Argentina,AR,Villa Mercedes,,,B,B,B,B
Argentina,AR,Villa Moquehua,,,B,B,B,B
Argentina,AR,Villa Nugueta,,,B,B,B,B
Argentina,AR,Villa Numancia,,,B,B,B,B
Argentina,AR,Villa Ocampo,,,B,B,B,B
Argentina,AR,Villa Quinteros,,,B,B,B,B
Argentina,AR,Villa Rio Ycho Cruz,,,B,B,B,B
Argentina,AR,Villa Ruiz,,,B,B,B,B
Argentina,AR,Villa Rumipal,,,B,B,B,B
Argentina,AR,Villa Saboya,,,B,B,B,B
Argentina,AR,Villa Sanz,,,B,B,B,B
Argentina,AR,Villa Sauce,,,B,B,B,B
Argentina,AR,Villa Segunda,,,B,B,B,B
Argentina,AR,Villa Suiza,,,B,B,B,B
Argentina,AR,Villa Suiza Argentina,,,B,B,B,B
Argentina,AR,Villa Trinidad,,,B,B,B,B
Argentina,AR,Villa Valeria,,,B,B,B,B
Argentina,AR,Villa Warcarde,,,B,B,B,B
Argentina,AR,Villada,,,B,B,B,B
Argentina,AR,Villaguay,,,B,B,B,B
Argentina,AR,Villanueva,,,B,B,B,B
Argentina,AR,Vivorata,,,B,B,B,B
Argentina,AR,Volta,,,B,B,B,B
Argentina,AR,Voluntad,,,B,B,B,B
Argentina,AR,Wan Jeronimo,,,B,B,B,B
Argentina,AR,Wanda,,,B,B,B,B
Argentina,AR,Warnes,,,B,B,B,B
Argentina,AR,Winifreda,,,B,B,B,B
Argentina,AR,Yerba Buena,,,B,B,B,B
Argentina,AR,Yrigoyen,,,B,B,B,B
Argentina,AR,Yutuyaco,,,B,B,B,B
Argentina,AR,Zapala,,,B,B,B,B
Argentina,AR,Zapiola,,,B,B,B,B
Argentina,AR,Zavalia,,,B,B,B,B
Argentina,AR,Zavalla,,,B,B,B,B
Argentina,AR,Zenon Pereyra,,,B,B,B,B
Australia,AU,,0822,0822,C,C,C,C
Australia,AU,,0837,0837,C,C,C,C
Australia,AU,,0838,0838,B,B,B,B
Australia,AU,,0840,0841,B,B,B,B
Australia,AU,,0845,0847,C,C,C,C
Australia,AU,,0852,0852,C,C,C,C
Australia,AU,,0854,0854,C,C,C,C
Australia,AU,,0862,0862,C,C,C,C
Australia,AU,,0872,0872,C,C,C,C
Australia,AU,,0880,0880,C,C,C,C
Australia,AU,,0885,0886,C,C,C,C
Australia,AU,,2311,2311,B,B,B,B
Australia,AU,,2328,2329,C,C,C,C
Australia,AU,,2333,2333,B,B,B,B
Australia,AU,,2335,2335,B,B,B,B
Australia,AU,,2336,2336,C,C,C,C
Australia,AU,,2337,2337,B,B,B,B
Australia,AU,,2338,2339,C,C,C,C
Australia,AU,,2340,2340,B,B,B,B
Australia,AU,,2341,2347,C,C,C,C
Australia,AU,,2350,2350,B,B,B,B
Australia,AU,,2352,2352,C,C,C,C
Australia,AU,,2354,2354,C,C,C,C
Australia,AU,,2356,2356,C,C,C,C
Australia,AU,,2357,2357,B,B,B,B
Australia,AU,,2358,2359,C,C,C,C
Australia,AU,,2360,2360,B,B,B,B
Australia,AU,,2361,2361,B,B,B,B
Australia,AU,,2365,2365,C,C,C,C
Australia,AU,,2369,2369,C,C,C,C
Australia,AU,,2370,2370,B,B,B,B
Australia,AU,,2371,2371,C,C,C,C
Australia,AU,,2372,2372,B,B,B,B
Australia,AU,,2379,2379,C,C,C,C
Australia,AU,,2380,2380,B,B,B,B
Australia,AU,,2381,2382,C,C,C,C
Australia,AU,,2385,2388,C,C,C,C
Australia,AU,,2390,2390,B,B,B,B
Australia,AU,,2394,2397,C,C,C,C
Australia,AU,,2399,2399,C,C,C,C
Australia,AU,,2400,2400,B,B,B,B
Australia,AU,,2401,2406,C,C,C,C
Australia,AU,,2408,2411,C,C,C,C
Australia,AU,,2415,2415,C,C,C,C
Australia,AU,,2420,2423,B,B,B,B
Australia,AU,,2424,2426,C,C,C,C
Australia,AU,,2428,2430,B,B,B,B
Australia,AU,,2439,2440,B,B,B,B
Australia,AU,,2441,2441,C,C,C,C
Australia,AU,,2443,2443,B,B,B,B
Australia,AU,,2446,2447,B,B,B,B
Australia,AU,,2449,2449,C,C,C,C
Australia,AU,,2450,2450,B,B,B,B
Australia,AU,,2453,2453,C,C,C,C
Australia,AU,,2454,2454,B,B,B,B
Australia,AU,,2455,2455,C,C,C,C
Australia,AU,,2456,2456,B,B,B,B
Australia,AU,,2460,2460,B,B,B,B
Australia,AU,,2462,2462,C,C,C,C
Australia,AU,,2463,2464,B,B,B,B
Australia,AU,,2465,2466,C,C,C,C
Australia,AU,,2470,2470,B,B,B,B
Australia,AU,,2471,2473,C,C,C,C
Australia,AU,,2474,2474,B,B,B,B
Australia,AU,,2475,2476,C,C,C,C
Australia,AU,,2477,2484,B,B,B,B
Australia,AU,,2490,2490,C,C,C,C
Australia,AU,,2578,2578,B,B,B,B
Australia,AU,,2580,2583,B,B,B,B
Australia,AU,,2584,2588,C,C,C,C
Australia,AU,,2589,2589,B,B,B,B
Australia,AU,,2590,2590,B,B,B,B
Australia,AU,,2594,2594,B,B,B,B
Australia,AU,,2621,2622,B,B,B,B
Australia,AU,,2623,2624,C,C,C,C
Australia,AU,,2626,2626,C,C,C,C
Australia,AU,,2627,2628,B,B,B,B
Australia,AU,,2629,2629,B,B,B,B
Australia,AU,,2630,2630,B,B,B,B
Australia,AU,,2631,2632,C,C,C,C
Australia,AU,,2640,2640,B,B,B,B
Australia,AU,,2642,2642,B,B,B,B
Australia,AU,,2644,2645,C,C,C,C
Australia,AU,,2646,2646,B,B,B,B
Australia,AU,,2648,2649,C,C,C,C
Australia,AU,,2650,2650,B,B,B,B
Australia,AU,,2652,2652,B,B,B,B
Australia,AU,,2653,2653,C,C,C,C
Australia,AU,,2655,2656,C,C,C,C
Australia,AU,,2658,2660,C,C,C,C
Australia,AU,,2663,2663,C,C,C,C
Australia,AU,,2665,2665,C,C,C,C
Australia,AU,,2666,2666,B,B,B,B
Australia,AU,,2669,2669,C,C,C,C
Australia,AU,,2671,2671,B,B,B,B
Australia,AU,,2672,2672,C,C,C,C
